State Name,Submission Date,7-day Avg Cases,7-day average New Cases per 100K,7-day Avg Deaths,7-day average New Deaths per 100K,Total Cases,Total cases per 100k,Total Deaths,Total Deaths per 100k
California,2021-06-10,953,2.4126,63,0.1613,3693362,9347.3911,62538,158.2751
California,2021-06-11,966,2.4448,59,0.1497,3694498,9350.2661,62593,158.4143
California,2021-06-12,948,2.3996,50,0.1269,3695530,9352.878,62508,158.1991
California,2021-06-13,925,2.3421,18,0.0459,3696472,9355.262,62512,158.2093
California,2021-06-14,918,2.3251,17,0.0448,3697299,9357.3551,62505,158.1916
California,2021-06-15,895,2.2658,18,0.0463,3697927,9358.9444,62515,158.2169
California,2021-06-16,874,2.2127,18,0.0459,3698626,9360.7135,62534,158.265
California,2021-06-17,870,2.2029,17,0.043,3699455,9362.8116,62565,158.3434
California,2021-06-18,893,2.2604,17,0.0437,3700750,9366.0891,62622,158.4877
California,2021-06-19,913,2.3125,21,0.0553,3701926,9369.0654,62654,158.5687
California,2021-06-20,915,2.3175,26,0.0665,3702882,9371.4849,62689,158.6572
California,2021-06-21,958,2.4246,26,0.068,3704005,9374.327,62693,158.6674
California,2021-06-22,959,2.4271,26,0.0672,3704640,9375.9341,62701,158.6876
California,2021-06-23,971,2.4589,29,0.0748,3705427,9377.9259,62741,158.7888
California,2021-06-24,1055,2.6722,36,0.0929,3706846,9381.5172,62822,158.9938
California,2021-06-25,1158,2.9325,38,0.0969,3708861,9386.6169,62890,159.1659
California,2021-06-26,1231,3.1159,41,0.1052,3710544,9390.8763,62945,159.3051
California,2021-06-27,1416,3.5841,43,0.1088,3712795,9396.5733,62990,159.419
California,2021-06-28,1435,3.6321,43,0.1088,3714051,9399.7521,62994,159.4291
California,2021-06-29,1453,3.6781,42,0.1077,3714813,9401.6806,62999,159.4418
California,2021-06-30,1340,3.3935,40,0.102,3710454,9390.6486,63023,159.5025
California,2021-07-01,1380,3.4944,39,0.0991,3712152,9394.946,63096,159.6873
California,2021-07-02,1348,3.4138,35,0.0907,3713944,9399.4813,63141,159.8012
California,2021-07-03,1108,2.8053,28,0.0709,3713944,9399.4813,63141,159.8012
California,2021-07-04,786,1.9914,21,0.0546,3713944,9399.4813,63141,159.8012
California,2021-07-05,607,1.5373,21,0.0531,3713944,9399.4813,63141,159.8012
California,2021-07-06,1317,3.3335,34,0.0864,3719674,9413.9831,63238,160.0467
California,2021-07-07,1507,3.8151,33,0.0853,3721006,9417.3542,63259,160.0998
California,2021-07-08,1467,3.7131,31,0.0799,3878207,9815.2083,63317,160.2466
California,2021-07-09,1555,3.9369,33,0.085,3880618,9821.3102,63376,160.3959
California,2021-07-10,1555,3.9369,33,0.085,3880618,9821.3102,63376,160.3959
California,2021-07-11,1555,3.9369,33,0.085,3880618,9821.3102,63376,160.3959
California,2021-07-12,2828,7.1584,47,0.1197,3889528,9843.8602,63472,160.6389
California,2021-07-13,2475,6.2639,34,0.0868,3892784,9852.1007,63478,160.6541
California,2021-07-14,2726,6.9006,35,0.09,3895877,9859.9287,63508,160.73
California,2021-07-15,3041,7.6982,30,0.0781,3899499,9869.0954,63533,160.7933
California,2021-07-16,3361,8.508,31,0.0803,3904150,9880.8665,63598,160.9578
California,2021-07-17,3361,8.508,31,0.0803,3904150,9880.8665,63598,160.9578
California,2021-07-18,3361,8.508,31,0.0803,3904150,9880.8665,63598,160.9578
California,2021-07-19,4102,10.3834,25,0.064,3918247,9916.5441,63649,161.0869
California,2021-07-20,4312,10.9138,25,0.0633,3922970,9928.4973,63653,161.097
California,2021-07-21,4625,11.7063,22,0.0564,3928255,9941.8729,63664,161.1248
California,2021-07-22,5674,14.3601,23,0.0586,3939217,9969.6162,63695,161.2033
California,2021-07-23,6150,15.5652,20,0.0517,3947201,9989.8226,63741,161.3197
California,2021-07-24,6150,15.5652,20,0.0517,3947201,9989.8226,63741,161.3197
California,2021-07-25,6150,15.5652,20,0.0517,3947201,9989.8226,63741,161.3197
California,2021-07-26,7270,18.4008,22,0.0568,3969141,10045.3498,63806,161.4842
California,2021-07-27,7700,19.4884,22,0.0571,3976872,10064.9159,63811,161.4969
California,2021-07-28,7923,20.0538,26,0.0669,3983721,10082.2497,63849,161.593
California,2021-07-29,7897,19.9873,28,0.0709,3994499,10109.5274,63891,161.6993
California,2021-07-30,8236,20.8449,27,0.0701,4004855,10135.737,63935,161.8107
California,2021-07-31,8236,20.8449,27,0.0701,4004855,10135.737,63935,161.8107
California,2021-08-01,8236,20.8449,27,0.0701,4004855,10135.737,63935,161.8107
California,2021-08-02,9874,24.9908,39,0.1009,4038262,10220.2855,64085,162.1903
California,2021-08-03,9815,24.8415,40,0.103,4045580,10238.8064,64096,162.2182
California,2021-08-04,10058,25.4572,43,0.1088,4054132,10260.4503,64150,162.3548
California,2021-08-05,10382,26.2758,45,0.1139,4067174,10293.4578,64206,162.4966
California,2021-08-06,10960,27.7386,44,0.1114,4081576,10329.9073,64243,162.5902
California,2021-08-07,12805,32.4084,48,0.1233,4094492,10362.5959,64276,162.6737
California,2021-08-08,14701,37.2066,53,0.1363,4107763,10396.183,64312,162.7648
California,2021-08-09,11418,28.8974,33,0.0842,4118188,10422.5672,64318,162.78
California,2021-08-10,11747,29.7315,33,0.0839,4127813,10446.9268,64328,162.8053
California,2021-08-11,11943,30.2279,25,0.0644,4137738,10472.0456,63976,161.9145
California,2021-08-12,11573,29.2908,26,0.0662,4148188,10498.4931,64037,162.0688
California,2021-08-13,11530,29.1812,29,0.0748,4162287,10534.1757,64098,162.2232
California,2021-08-14,11753,29.7463,30,0.0774,4176766,10570.8201,64138,162.3245
California,2021-08-15,11782,29.819,31,0.0806,4190238,10604.9159,64183,162.4383
California,2021-08-16,11926,30.1849,32,0.0824,4201675,10633.8613,64194,162.4662
California,2021-08-17,11944,30.2293,32,0.0813,4211423,10658.5322,64201,162.4839
California,2021-08-18,12571,31.8173,45,0.1139,4225740,10694.7665,64291,162.7117
California,2021-08-19,14314,36.2286,49,0.1251,4248391,10752.0931,64383,162.9445
California,2021-08-20,14402,36.4516,57,0.1464,4263107,10789.3373,64503,163.2482
California,2021-08-21,14279,36.1385,63,0.1616,4276720,10823.7899,64585,163.4557
California,2021-08-22,14435,36.5334,70,0.1775,4291284,10860.6494,64674,163.681
California,2021-08-23,14269,36.1129,69,0.1746,4301558,10886.6515,64677,163.6886
California,2021-08-24,14362,36.349,70,0.1782,4311959,10912.975,64694,163.7316
California,2021-08-25,14016,35.4747,73,0.1848,4323858,10943.0897,64802,164.0049
California,2021-08-26,13263,33.5672,78,0.1981,4341233,10987.0634,64931,164.3314
California,2021-08-27,13130,33.2306,75,0.1916,4355018,11021.9514,65033,164.5896
California,2021-08-28,13350,33.7888,79,0.2003,4370175,11060.3116,65139,164.8578
California,2021-08-29,12959,32.7996,81,0.2057,4382003,11090.2467,65243,165.1211
California,2021-08-30,13630,34.4967,84,0.2148,4396971,11128.1286,65271,165.1919
California,2021-08-31,13516,34.2093,84,0.2144,4406577,11152.4401,65287,165.2324
California,2021-09-01,15158,38.3628,89,0.2271,4429964,11211.6294,65430,165.5943
California,2021-09-02,14867,37.6267,93,0.2365,4445303,11250.4503,65585,165.9866
California,2021-09-03,14575,36.888,95,0.2426,4457045,11280.1677,65704,166.2878
California,2021-09-04,13741,34.7769,95,0.2415,4466363,11303.7502,65807,166.5485
California,2021-09-05,14089,35.6588,103,0.261,4480630,11339.858,65965,166.9483
California,2021-09-06,13217,33.4526,102,0.26,4489496,11362.2967,65990,167.0116
California,2021-09-07,12920,32.6995,106,0.2686,4497019,11381.3364,66030,167.1128
California,2021-09-08,10618,26.8738,89,0.2263,4504293,11399.7458,66056,167.1786
California,2021-09-09,10089,25.5357,96,0.243,4515931,11429.2,66257,167.6874
California,2021-09-10,9732,24.6325,102,0.2596,4525175,11452.5953,66422,168.1049
California,2021-09-11,10325,26.1312,116,0.2957,4538638,11486.6683,66625,168.6187
California,2021-09-12,9579,24.2431,105,0.2661,4547683,11509.56,66701,168.8111
California,2021-09-13,9289,23.5114,103,0.2625,4554525,11526.8761,66716,168.849
California,2021-09-14,9908,25.0761,111,0.2831,4566376,11556.8694,66813,169.0945
California,2021-09-15,9977,25.2519,135,0.3417,4574136,11576.5089,67001,169.5703
California,2021-09-16,10298,26.0643,132,0.3362,4588021,11611.6499,67187,170.0411
California,2021-09-17,10341,26.1724,133,0.3384,4597564,11635.8019,67358,170.4738
California,2021-09-18,9758,24.698,122,0.3102,4606949,11659.5541,67483,170.7902
California,2021-09-19,9757,24.6954,129,0.3279,4615987,11682.428,67608,171.1065
California,2021-09-20,9665,24.4608,128,0.324,4622180,11698.1016,67612,171.1167
California,2021-09-21,8833,22.3569,116,0.2947,4628212,11713.3678,67628,171.1572
California,2021-09-22,8665,21.9299,110,0.2795,4634791,11730.0183,67774,171.5267
California,2021-09-23,8330,21.0832,105,0.2679,4646334,11759.2321,67928,171.9164
California,2021-09-24,8006,20.2635,104,0.2636,4653610,11777.6466,68087,172.3188
California,2021-09-25,6665,16.8704,86,0.2184,4653610,11777.6466,68087,172.3188
California,2021-09-26,5374,13.6027,68,0.1732,4653610,11777.6466,68087,172.3188
California,2021-09-27,7771,19.6681,107,0.2712,4676579,11835.778,68362,173.0148
California,2021-09-28,7588,19.2056,108,0.2744,4681332,11847.8072,68387,173.0781
California,2021-09-29,7576,19.1745,106,0.2686,4687825,11864.2401,68517,173.4071
California,2021-09-30,7387,18.6966,106,0.2683,4698046,11890.108,68670,173.7943
California,2021-10-01,7472,18.911,101,0.2563,4705915,11910.0234,68796,174.1132
California,2021-10-02,7472,18.911,101,0.2563,4705915,11910.0234,68796,174.1132
California,2021-10-03,7472,18.911,101,0.2563,4705915,11910.0234,68796,174.1132
California,2021-10-04,6904,17.4752,96,0.2448,4724913,11958.1047,69039,174.7282
California,2021-10-05,6761,17.1133,93,0.2357,4728665,11967.6005,69027,174.6978
California,2021-10-06,6603,16.7131,97,0.2455,4734051,11981.2317,69184,175.0952
California,2021-10-07,6349,16.0692,99,0.2506,4742491,12002.5922,69351,175.5178
California,2021-10-08,6183,15.6501,103,0.2614,4749201,12019.5743,69507,175.9127
California,2021-10-09,6183,15.6501,103,0.2614,4749201,12019.5743,69507,175.9127
California,2021-10-10,6183,15.6501,103,0.2614,4749201,12019.5743,69507,175.9127
California,2021-10-11,5887,14.8992,102,0.2581,4766122,12062.399,69741,176.5049
California,2021-10-12,5935,15.0218,104,0.2636,4770213,12072.7528,69756,176.5428
California,2021-10-13,5742,14.5329,96,0.2451,4774247,12082.9623,69862,176.8111
California,2021-10-14,5574,14.1074,94,0.2383,4781510,12101.3439,70010,177.1857
California,2021-10-15,5499,13.9187,91,0.2325,4787698,12117.0049,70150,177.54
California,2021-10-16,5499,13.9187,91,0.2325,4787698,12117.0049,70150,177.54
California,2021-10-17,5499,13.9187,91,0.2325,4787698,12117.0049,70150,177.54
California,2021-10-18,5477,13.8619,96,0.244,4804462,12159.4323,70416,178.2132
California,2021-10-19,5475,13.8583,97,0.2462,4808543,12169.7607,70437,178.2664
California,2021-10-20,5338,13.5097,104,0.2643,4811613,12177.5305,70593,178.6612
California,2021-10-21,5501,13.9234,104,0.2643,4820020,12198.8074,70741,179.0357
California,2021-10-22,5487,13.889,104,0.2654,4826113,12214.228,70884,179.3977
California,2021-10-23,5487,13.889,104,0.2654,4826113,12214.228,70884,179.3977
California,2021-10-24,5487,13.889,104,0.2654,4826113,12214.228,70884,179.3977
California,2021-10-25,3093,7.828,66,0.1692,4826113,12214.228,70884,179.3977
California,2021-10-26,6019,15.2333,106,0.2694,4850676,12276.3936,71182,180.1518
California,2021-10-27,6205,15.7062,100,0.2538,4855054,12287.4737,71295,180.4378
California,2021-10-28,6257,15.8374,95,0.2412,4885289,12363.9943,71408,180.7238
California,2021-10-29,6401,16.2008,90,0.2296,4892387,12381.9584,71519,181.0047
California,2021-10-30,6401,16.2008,90,0.2296,4892387,12381.9584,71519,181.0047
California,2021-10-31,6401,16.2008,90,0.2296,4892387,12381.9584,71519,181.0047
California,2021-11-01,9165,23.1972,92,0.2343,4911738,12430.9331,71532,181.0377
California,2021-11-02,6258,15.8381,55,0.1403,4915947,12441.5855,71570,181.1338
California,2021-11-03,6135,15.5272,50,0.1269,4919465,12450.4891,71646,181.3262
California,2021-11-04,6269,15.8674,50,0.1269,4929176,12475.0663,71759,181.6122
California,2021-11-05,6400,16.1979,47,0.1204,4937188,12495.3435,71852,181.8475
California,2021-11-06,6400,16.1979,47,0.1204,4937188,12495.3435,71852,181.8475
California,2021-11-07,6400,16.1979,47,0.1204,4937188,12495.3435,71852,181.8475
California,2021-11-08,6334,16.0323,63,0.1616,4956081,12543.1591,71979,182.1689
California,2021-11-09,6297,15.9368,61,0.1547,4960026,12553.1434,71998,182.217
California,2021-11-10,6325,16.0084,69,0.1757,4963742,12562.5481,72132,182.5562
California,2021-11-11,6184,15.6527,75,0.1913,4972469,12584.6349,72288,182.951
California,2021-11-12,5040,12.7559,62,0.1576,4972469,12584.6349,72288,182.951
California,2021-11-13,6753,17.0931,83,0.2111,4984465,12614.9951,72436,183.3255
California,2021-11-14,6753,17.0931,83,0.2111,4984465,12614.9951,72436,183.3255
California,2021-11-15,5256,13.3029,84,0.2137,4992875,12636.2797,72570,183.6647
California,2021-11-16,5337,13.509,84,0.214,4997390,12647.7065,72590,183.7153
California,2021-11-17,5365,13.5799,83,0.2119,5001302,12657.6072,72718,184.0393
California,2021-11-18,5233,13.2444,79,0.2021,5009101,12677.3454,72847,184.3657
California,2021-11-19,5994,15.1704,101,0.2574,5014428,12690.8273,73000,184.753
California,2021-11-20,4280,10.8332,80,0.2039,5014428,12690.8273,73000,184.753
California,2021-11-21,4280,10.8332,80,0.2039,5014428,12690.8273,73000,184.753
California,2021-11-22,5271,13.3402,89,0.2274,5029772,12729.6609,73199,185.2566
California,2021-11-23,5220,13.2129,89,0.2256,5033935,12740.1969,73214,185.2946
California,2021-11-24,5099,12.906,92,0.2339,5036998,12747.9489,73365,185.6767
California,2021-11-25,4584,11.6029,74,0.1873,5041193,12758.5659,73365,185.6767
California,2021-11-26,4422,11.1936,52,0.132,5045388,12769.1828,73365,185.6767
California,2021-11-27,5022,12.7104,52,0.132,5049583,12779.7998,73365,185.6767
California,2021-11-28,5621,14.2271,52,0.132,5053778,12790.4168,73365,185.6767
California,2021-11-29,4028,10.1965,65,0.1652,5057974,12801.0363,73656,186.4132
California,2021-11-30,4100,10.3787,71,0.1801,5062641,12812.8478,73712,186.5549
California,2021-12-01,4185,10.5924,65,0.1652,5066295,12822.0956,73822,186.8333
California,2021-12-02,5160,13.06,79,0.2003,5077315,12849.9857,73919,187.0788
California,2021-12-03,5648,14.2954,97,0.2462,5084927,12869.2506,74046,187.4002
California,2021-12-04,5049,12.7787,97,0.2462,5084927,12869.2506,74046,187.4002
California,2021-12-05,4449,11.262,97,0.2462,5084927,12869.2506,74046,187.4002
California,2021-12-06,7051,17.8458,79,0.1999,5107333,12925.9571,74209,187.8128
California,2021-12-07,7260,18.3762,72,0.184,5113467,12941.4814,74221,187.8431
California,2021-12-08,7406,18.7443,75,0.1913,5118139,12953.3056,74351,188.1722
California,2021-12-09,7095,17.9586,73,0.1855,5126986,12975.6962,74432,188.3772
California,2021-12-10,6901,17.4669,66,0.1674,5133238,12991.5191,74509,188.572
California,2021-12-11,6901,17.4669,66,0.1674,5133238,12991.5191,74509,188.572
California,2021-12-12,6901,17.4669,66,0.1674,5133238,12991.5191,74509,188.572
California,2021-12-13,6401,16.2011,68,0.1721,5152143,13039.3651,74685,189.0175
California,2021-12-14,6307,15.9632,69,0.1746,5157619,13053.2241,74704,189.0655
California,2021-12-15,6270,15.8707,63,0.1602,5162035,13064.4004,74794,189.2933
California,2021-12-16,6306,15.96,63,0.1616,5171129,13087.416,74879,189.5084
California,2021-12-17,6454,16.3364,69,0.1761,5178422,13105.8736,74996,189.8046
California,2021-12-18,6454,16.3364,69,0.1761,5178422,13105.8736,74996,189.8046
California,2021-12-19,6454,16.3364,69,0.1761,5178422,13105.8736,74996,189.8046
California,2021-12-20,7507,19.0003,68,0.1743,5204695,13172.3669,75167,190.2373
California,2021-12-21,7834,19.8282,66,0.1674,5212461,13192.0216,75164,190.2297
California,2021-12-22,8761,22.1736,70,0.1772,5223364,13219.6156,75281,190.5259
California,2021-12-23,10378,26.2675,72,0.1833,5243781,13271.2882,75383,190.784
California,2021-12-24,12251,31.0067,66,0.1692,5264182,13322.9204,75461,190.9814
California,2021-12-25,12251,31.0067,66,0.1692,5264182,13322.9204,75461,190.9814
California,2021-12-26,12251,31.0067,66,0.1692,5264182,13322.9204,75461,190.9814
California,2021-12-27,13812,34.9584,42,0.1074,5301385,13417.076,75461,190.9814
California,2021-12-28,19765,50.0225,56,0.1425,5350816,13542.1791,75558,191.2269
California,2021-12-29,21171,53.582,49,0.1258,5371564,13594.6894,75629,191.4066
California,2021-12-30,25340,64.1324,50,0.1284,5421162,13720.2151,75738,191.6825
California,2021-12-31,30478,77.136,55,0.1396,5477529,13862.8723,75847,191.9583
California,2022-01-01,30478,77.136,55,0.1396,5477529,13862.8723,75847,191.9583
California,2022-01-02,30478,77.136,55,0.1396,5477529,13862.8723,75847,191.9583
California,2022-01-03,35334,89.4259,55,0.1396,5548724,14043.057,75847,191.9583
California,2022-01-04,51971,131.5315,52,0.1323,5714613,14462.8992,75924,192.1532
California,2022-01-05,56398,142.7377,60,0.1537,5766356,14593.8537,76054,192.4822
California,2022-01-06,60434,152.9516,45,0.1143,5844204,14790.8762,76054,192.4822
California,2022-01-07,67183,170.0309,70,0.1786,5947810,15053.0888,76341,193.2086
California,2022-01-08,67183,170.0309,70,0.1786,5947810,15053.0888,76341,193.2086
California,2022-01-09,67183,170.0309,70,0.1786,5947810,15053.0888,76341,193.2086
California,2022-01-10,101129,255.9447,100,0.2542,6256630,15834.6697,76550,193.7375
California,2022-01-11,97913,247.8065,91,0.2314,6400010,16197.5447,76564,193.7729
California,2022-01-12,105137,266.0891,89,0.2274,6502320,16456.4773,76683,194.0741
California,2022-01-13,117990,298.6183,107,0.2712,6670139,16881.2041,76804,194.3804
California,2022-01-14,120227,304.2794,85,0.2166,6789403,17183.0449,76940,194.7246
California,2022-01-15,120227,304.2794,85,0.2166,6789403,17183.0449,76940,194.7246
California,2022-01-16,120227,304.2794,85,0.2166,6789403,17183.0449,76940,194.7246
California,2022-01-17,121797,308.2525,102,0.2603,7109212,17992.4374,77270,195.5597
California,2022-01-18,112225,284.0264,106,0.2683,7185586,18185.7295,77306,195.6508
California,2022-01-19,111700,282.6984,94,0.2393,7284223,18435.3662,77345,195.7496
California,2022-01-20,110648,280.0356,102,0.2592,7444677,18841.4532,77521,196.195
California,2022-01-21,111590,282.4207,111,0.2827,7570538,19159.9901,77722,196.7037
California,2022-01-22,111590,282.4207,111,0.2827,7570538,19159.9901,77722,196.7037
California,2022-01-23,111590,282.4207,111,0.2827,7570538,19159.9901,77722,196.7037
California,2022-01-24,108199,273.8386,118,0.3004,7866610,19909.3076,78101,197.6629
California,2022-01-25,106264,268.9403,116,0.2936,7929436,20068.3115,78118,197.7059
California,2022-01-26,104633,264.8117,138,0.3511,8016654,20289.0483,78316,198.207
California,2022-01-27,98911,250.3312,150,0.3796,8137057,20593.7717,78571,198.8524
California,2022-01-28,91892,232.5675,157,0.3988,8213786,20787.9622,78825,199.4952
California,2022-01-29,91892,232.5675,157,0.3988,8213786,20787.9622,78825,199.4952
California,2022-01-30,91892,232.5675,157,0.3988,8213786,20787.9622,78825,199.4952
