pk,name,country,latitude,longitude,collector,collection_date,cs_number,species,genotypes,count_phenotypes
294,TOU-A1-13,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,0
295,TOU-A1-131,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,8
296,TOU-A1-133,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,7
297,TOU-A1-134,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,8
298,TOU-A1-137,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,6
299,TOU-A1-138,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,0
300,TOU-A1-14,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,0
301,TOU-A1-141,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,0
302,TOU-A1-143,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,8
303,TOU-A1-15,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,0
304,TOU-A1-16,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,0
305,TOU-A1-17,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,0
306,TOU-A1-18,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,5
307,TOU-A1-19,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,0
308,TOU-A1-2,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,0
309,TOU-A1-23,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,8
310,TOU-A1-26,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,8
311,TOU-A1-27,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,0
312,TOU-A1-29,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,0
313,TOU-A1-3,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,0
314,TOU-A1-33,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,8
315,TOU-A1-34,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,0
316,TOU-A1-37,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,6
317,TOU-A1-38,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,0
318,TOU-A1-39,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,8
319,TOU-A1-4,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,0
320,TOU-A1-41,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,8
321,TOU-A1-43,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,123
322,TOU-A1-45,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,5
323,TOU-A1-47,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,8
324,TOU-A1-52,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,0
325,TOU-A1-6,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,0
326,TOU-A1-60,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,8
327,TOU-A1-61,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,8
328,TOU-A1-62,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,124
329,TOU-A1-63,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,6
330,TOU-A1-64,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,0
331,TOU-A1-65,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,7
332,TOU-A1-66,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,6
333,TOU-A1-67,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,53
334,TOU-A1-68,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,8
335,TOU-A1-69,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,8
336,TOU-A1-7,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,0
337,TOU-A1-70,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,8
338,TOU-A1-73,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,5
339,TOU-A1-74,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,8
340,TOU-A1-75,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,6
341,TOU-A1-77,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,8
342,TOU-A1-78,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,0
343,TOU-A1-79,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,5
344,TOU-A1-8,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,0
345,TOU-A1-80,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,0
346,TOU-A1-81,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,6
347,TOU-A1-82,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,8
348,TOU-A1-84,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,6
349,TOU-A1-85,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,5
350,TOU-A1-88,France,46.6667,4.11667,Fabrice Roux,,CS77382,Arabidopsis thaliana,,10
351,TOU-A1-89,France,46.6667,4.11667,Fabrice Roux,,CS77383,Arabidopsis thaliana,,10
352,TOU-A1-9,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,0
353,TOU-A1-90,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,0
354,TOU-A1-91,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,0
355,TOU-A1-93,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,8
356,TOU-A1-94,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,0
357,TOU-A1-96,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,61
358,TOU-A1-97,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,0
359,TOU-A1-98,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,8
360,TOU-C-1,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,8
361,TOU-C-2,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,8
362,TOU-C-3,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,115
363,TOU-D-1,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,8
364,TOU-D-5,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,8
365,TOU-D-9,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,0
366,TOU-E-11,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,108
367,TOU-E-2,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,7
368,TOU-E-7,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,8
369,TOU-F-1,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,6
370,TOU-F-2,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,0
371,TOU-G-1,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,5
372,TOU-H-10,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,8
373,TOU-H-12,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,110
374,TOU-H-13,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,122
375,TOU-H-3,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,8
376,TOU-H-8,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,0
377,TOU-I-1,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,6
378,TOU-I-17,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,122
379,TOU-I-2,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,123
380,TOU-I-6,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,122
381,TOU-J-15,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,0
382,TOU-J-18,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,0
383,TOU-J-3,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,118
384,TOU-K-1,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,0
385,TOU-K-2,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,8
386,TOU-K-3,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,117
387,TOU-L-10,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,8
388,TOU-L-17,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,8
389,TOU-L-5,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana,,7
390,VOU-1,France,46.65,0.166667,Valerie Le Corre,,,Arabidopsis thaliana,,117
391,VOU-10,France,46.65,0.166667,Valerie Le Corre,,,Arabidopsis thaliana,,8
392,VOU-2,France,46.65,0.166667,Valerie Le Corre,,,Arabidopsis thaliana,,123
393,VOU-4,France,46.65,0.166667,Valerie Le Corre,,,Arabidopsis thaliana,,8
394,VOU-5,France,46.65,0.166667,Valerie Le Corre,,,Arabidopsis thaliana,,92
395,VOU-6,France,46.65,0.166667,Valerie Le Corre,,,Arabidopsis thaliana,,8
396,VOU-7,France,46.65,0.166667,Valerie Le Corre,,,Arabidopsis thaliana,,6
397,VOU-8,France,46.65,0.166667,Valerie Le Corre,,,Arabidopsis thaliana,,6
398,VOU-9,France,46.65,0.166667,Valerie Le Corre,,,Arabidopsis thaliana,,0
399,WHA1,UK,53.0,-4.0,Valerie Le Corre,,,Arabidopsis thaliana,,0
400,WHA2,UK,53.0,-4.0,Valerie Le Corre,,,Arabidopsis thaliana,,0
401,Zdarec1,Czech Republic,49.3667,16.2667,Marie-Theres Hauser,,,Arabidopsis thaliana,,0
402,Zdarec2,Czech Republic,49.3667,16.2667,Marie-Theres Hauser,,,Arabidopsis thaliana,,0
403,Zdarec3,Czech Republic,49.3667,16.2667,Marie-Theres Hauser,,CS78873,Arabidopsis thaliana,,132
404,Doubravnik1,Czech Republic,49.4211,16.3497,Marie-Theres Hauser,,,Arabidopsis thaliana,,0
405,Doubravnik2,Czech Republic,49.4211,16.3497,Marie-Theres Hauser,,,Arabidopsis thaliana,,0
406,Doubravnik3,Czech Republic,49.4211,16.3497,Marie-Theres Hauser,,,Arabidopsis thaliana,,0
407,Doubravnik4,Czech Republic,49.4211,16.3497,Marie-Theres Hauser,,,Arabidopsis thaliana,,0
408,Doubravnik5,Czech Republic,49.4211,16.3497,Marie-Theres Hauser,,,Arabidopsis thaliana,,0
409,Doubravnik6,Czech Republic,49.4211,16.3497,Marie-Theres Hauser,,,Arabidopsis thaliana,,0
410,Doubravnik7,Czech Republic,49.4211,16.3497,Marie-Theres Hauser,,CS76808,Arabidopsis thaliana,,21
411,Doubravnik8,Czech Republic,49.4211,16.3497,Marie-Theres Hauser,,,Arabidopsis thaliana,,0
412,Doubravnik9,Czech Republic,49.4211,16.3497,Marie-Theres Hauser,,,Arabidopsis thaliana,,0
413,Doubravnik10,Czech Republic,49.4211,16.3497,Marie-Theres Hauser,,,Arabidopsis thaliana,,0
414,Doubravnik11,Czech Republic,49.4211,16.3497,Marie-Theres Hauser,,,Arabidopsis thaliana,,0
415,Doubravnik12,Czech Republic,49.4211,16.3497,Marie-Theres Hauser,,,Arabidopsis thaliana,,0
416,Doubravnik13,Czech Republic,49.4211,16.3497,Marie-Theres Hauser,,,Arabidopsis thaliana,,0
417,Doubravnik14,Czech Republic,49.4211,16.3497,Marie-Theres Hauser,,,Arabidopsis thaliana,,0
418,Doubravnik15,Czech Republic,49.4211,16.3497,Marie-Theres Hauser,,,Arabidopsis thaliana,,0
419,Doubravnik16,Czech Republic,49.4211,16.3497,Marie-Theres Hauser,,,Arabidopsis thaliana,,0
420,Doubravnik17,Czech Republic,49.4211,16.3497,Marie-Theres Hauser,,,Arabidopsis thaliana,,0
421,Doubravnik18,Czech Republic,49.4211,16.3497,Marie-Theres Hauser,,,Arabidopsis thaliana,,0
422,Doubravnik19,Czech Republic,49.4211,16.3497,Marie-Theres Hauser,,,Arabidopsis thaliana,,0
423,Draha1,Czech Republic,49.4112,16.2815,Marie-Theres Hauser,,,Arabidopsis thaliana,,0
424,Draha2,Czech Republic,49.4112,16.2815,Marie-Theres Hauser,,CS76812,Arabidopsis thaliana,,10
425,Draha3,Czech Republic,49.4112,16.2815,Marie-Theres Hauser,,,Arabidopsis thaliana,,0
426,Draha4,Czech Republic,49.4112,16.2815,Marie-Theres Hauser,,,Arabidopsis thaliana,,0
427,Draha5,Czech Republic,49.4112,16.2815,Marie-Theres Hauser,,,Arabidopsis thaliana,,0
428,Borky1,Czech Republic,49.403,16.232,Marie-Theres Hauser,,CS76718,Arabidopsis thaliana,,15
429,Borky2,Czech Republic,49.403,16.232,Marie-Theres Hauser,,,Arabidopsis thaliana,,0
430,Gr-1,Austria,47.0,15.5,Albert Kranz,,CS76496,Arabidopsis thaliana,,21
432,EM-001,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana,,0
433,EM-010,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana,,0
434,EM-051,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana,,0
435,EM-052,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana,,0
436,EM-076,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana,,0
437,EM-101,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana,,0
438,EM-102,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana,,0
439,EM-126,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana,,0
440,EM-127,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana,,0
441,EM-153,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana,,0
442,EM-201,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana,,0
443,EM-210,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana,,0
444,EM-215,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana,,0
445,EM-226,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana,,0
446,EM-048,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana,,0
447,EM-026,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana,,0
448,EM-177,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana,,0
449,EM-228,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana,,0
450,EM-060,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana,,0
451,EM-111,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana,,0
452,EM-002,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana,,0
453,EM-013,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana,,0
454,EM-027,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana,,0
455,EM-056,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana,,0
456,EM-057,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana,,0
457,EM-108,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana,,0
458,EM-112,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana,,0
459,EM-132,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana,,0
460,EM-162,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana,,0
461,EM-183,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana,,45
462,EM-207,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana,,0
463,EM-217,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana,,0
464,EM-232,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana,,0
465,EM-233,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana,,0
466,EM-134,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana,,0
467,EM-005,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana,,0
468,BRR1,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
469,BRR3,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
470,BRR4,US,40.8313,-87.735,Diane Byers,,CS78943,Arabidopsis thaliana,,0
471,BRR5,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
472,BRR7,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
473,BRR8,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
474,BRR9,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
475,BRR10,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
476,BRR12,US,40.8313,-87.735,Diane Byers,,CS78944,Arabidopsis thaliana,,0
477,BRR13,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
478,BRR14,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
479,BRR15,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
480,BRR16,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
481,BRR17,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
482,BRR18,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
483,BRR22,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
484,BRR23,US,40.8313,-87.735,Diane Byers,,CS78945,Arabidopsis thaliana,,0
485,BRR25,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
486,BRR26,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
487,BRR27,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
488,BRR28,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
489,BRR29,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
490,BRR31,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
491,BRR32,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
492,BRR36,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
493,BRR37,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
494,BRR38,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
495,BRR41,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
496,BRR43,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
497,BRR45,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
498,BRR49,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
499,BRR50,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
500,BRR51,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
501,BRR52,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
502,BRR54,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
503,BRR55,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
504,BRR57,US,40.8313,-87.735,Diane Byers,,CS78946,Arabidopsis thaliana,,0
505,BRR58,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
506,BRR60,US,40.8313,-87.735,Diane Byers,,CS78947,Arabidopsis thaliana,,0
507,BRR62,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
508,BRR64,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
509,BRR65,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
510,BRR67,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
511,BRR69,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
512,BRR73,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
513,BRR74,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
514,BRR75,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
515,BRR76,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
516,BRR77,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
517,BRR80,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
518,BRR81,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
519,BRR83,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
520,BRR85,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
521,BRR89,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
522,BRR90,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
523,BRR95,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
524,BRR96,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
525,BRR97,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
526,BRR98,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
527,BRR100,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
528,BRR102,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
529,BRR105,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
530,BRR106,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana,,0
531,BRR107,US,40.8313,-87.735,Diane Byers,,CS78948,Arabidopsis thaliana,,0
532,LI-WP-003,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana,,0
533,LI-WP-010,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana,,0
534,LI-WP-012,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana,,0
535,LI-WP-016,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana,,0
536,LI-WP-018,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana,,0
537,LI-WP-020,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana,,0
538,LI-WP-022,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana,,0
539,LI-WP-024,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana,,0
540,LI-WP-027,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana,,0
541,LI-WP-028,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana,,0
542,LI-WP-030,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana,,0
543,LI-WP-036,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana,,0
544,LI-WP-039,US,40.9076,-73.2089,Oliver Bossdorf,,CS78949,Arabidopsis thaliana,,0
545,LI-WP-040,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana,,0
546,LI-WP-041,US,40.9076,-73.2089,Oliver Bossdorf,,CS78950,Arabidopsis thaliana,,0
547,LI-WP-044,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana,,0
548,LI-WP-045,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana,,0
549,LI-WP-046,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana,,0
550,LI-WP-047,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana,,0
551,LI-WP-049,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana,,0
552,LI-WP-051,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana,,0
553,LI-WP-054,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana,,0
554,LI-WP-062,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana,,0
555,LI-WP-063,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana,,0
556,LI-WP-064,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana,,0
557,LI-WP-065,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana,,0
558,LI-WP-068,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana,,0
559,LI-WP-069,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana,,0
560,LI-WP-071,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana,,0
561,LI-WP-077,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana,,0
562,LI-WP-082,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana,,0
563,LI-WP-083,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana,,0
564,LI-WP-084,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana,,0
565,LI-WP-086,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana,,0
566,LI-WP-088,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana,,0
567,LI-WP-090,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana,,0
568,LI-WP-094,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana,,0
569,LI-WP-096,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana,,0
570,LI-YA-001,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana,,0
571,LI-YA-008,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana,,0
572,LI-YA-012,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana,,0
573,LI-YA-014,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana,,0
574,LI-YA-015,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana,,0
575,LI-YA-018,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana,,0
576,LI-YA-021,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana,,0
577,LI-YA-022,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana,,0
578,LI-YA-024,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana,,0
579,LI-YA-025,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana,,0
580,LI-YA-026,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana,,0
581,LI-YA-027,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana,,0
582,LI-YA-028,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana,,0
583,LI-YA-030,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana,,0
584,LI-YA-031,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana,,0
585,LI-YA-046,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana,,0
586,LI-YA-047,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana,,0
